Name,Temp,BCCmagmom_composition_average,GSmagmom_composition_average,IsBCC_composition_average,ElectricalConductivity_composition_average,BCCmagmom_max_value,ThirdIonizationEnergy_composition_average,NdValence_composition_average,GSestFCClatcnt_composition_average,ElectronAffinity_composition_average,valence_composition_average,valence_difference,GSestBCClatcnt_composition_average,SpaceGroupNumber_difference,SecondIonizationEnergy_composition_average,Electronegativity_arithmetic_average,IsHexagonal_composition_average,BCCefflatcnt_composition_average,HHIp_composition_average,ThirdIonizationEnergy_arithmetic_average,BCCmagmom_arithmetic_average
As1Pu1,125,-0.995042216,-0.695750828,-0.94101955,-0.901279045,-1.255157125,-1.515866608,0.350756363,0.866831164,-0.603925481,1.078665808,-0.82490355,0.866831164,1.011802564,-1.510878726,-0.142289011,-0.895237858,0.631853676,-0.966692512,-1.630769719,-1.155060434
Np2Se5,15,-0.995005574,-0.941899203,-0.94101955,-0.45253903,-1.255064216,-0.805056096,1.391569949,1.42105914,1.52813741,1.484683839,-1.434345439,1.42105914,-0.354845193,-0.422321244,0.654699654,1.248427911,0.915602877,-1.009850604,-1.496929933,-1.154946159
Pt5Tb1,7,-0.995045947,-0.941899203,-0.94101955,-0.204589195,-1.255162304,-2.470153614,1.422182113,0.380545263,2.377929574,-0.139388287,-1.434345439,0.380545263,-0.571976145,-0.000628647,-0.089156433,-0.395049178,0.550025586,1.514243872,-1.979924056,-1.155066805
Cr5S6,307.5,-0.995045947,-0.941899203,0.468804063,-0.738337577,-1.255162304,0.197543593,-0.818071729,0.542556024,1.510230753,1.484683839,-1.434345439,0.542556025,1.062892199,0.529778914,1.239158009,-0.895237858,-0.191172789,-0.889293289,0.398727134,-1.155066805
Pr3Sn7,11.8,-0.995045947,-0.941899203,-0.94101955,-0.379976814,-1.255162304,-0.27702395,1.207896963,2.772603346,0.691091877,-0.382999105,-0.82490355,2.772603346,-0.290983148,-0.745568127,-0.797590802,0.005101765,2.164939218,0.692147609,-0.342189103,-1.155066805
Co3Dy1,450,0.968337008,0.855974903,-0.94101955,0.490075394,0.562039002,-0.006067073,0.457898938,-0.230608741,-0.043174501,-0.951424349,-1.434345439,-0.230608741,-0.967920822,-0.314426196,-0.779879943,2.105894219,-0.025131479,0.708626153,-0.115599268,1.080050086
Er1Pt1,16,-0.995045947,-0.941899203,-0.94101955,-0.530656247,-1.255162304,-1.770310901,0.136471213,1.159735221,1.282525458,-0.545406318,-0.82490355,1.159735222,-0.571976145,-0.401690909,-0.036023855,0.605328181,1.303782781,2.246623616,-1.934985545,-1.155066805
Ce1Ga2,10,-0.995045947,-0.941899203,-0.94101955,-0.972163187,-1.255162304,-0.334217997,1.207896963,1.489273168,-0.656826517,-0.680745662,-0.82490355,1.489273167,0.69249234,-0.019272555,-1.080964549,-0.895237858,1.496969525,1.880433744,-0.407889313,-1.155066805
Al2Sm1,122,-0.995045947,-0.941899203,-0.94101955,1.923960318,-1.255162304,-0.373602758,-1.792095138,1.053480541,-0.431115431,-0.951424349,-1.434345439,1.053480542,-0.214348695,-0.215438892,-1.346627438,-0.895237858,1.255830683,0.452293243,-0.355849543,-1.155066805
Dy1Mg1,46,-0.995045947,-0.941899203,-0.94101955,0.253119834,-1.255162304,1.866175028,-1.792095138,1.878924715,-3.323038725,-1.357442381,-0.82490355,1.878924715,-0.967920822,-0.755893984,-1.789398918,2.105894219,1.990991473,2.191695135,2.412828887,-1.155066805
Fe89Se100,320,0.54999193,0.596758233,0.519527876,-0.019454604,1.022399734,-0.013782195,1.686353753,0.456124451,1.00331435,1.484683839,-1.434345439,0.45612445,1.7781471,0.268889991,1.487110038,0.692662712,0.161735824,-0.612854283,0.164602373,1.646283471
Pr7Pt3,16,-0.995045947,-0.941899203,-0.94101955,-0.704423657,-1.255162304,-1.428951121,-0.634955328,2.061989424,0.625282988,-0.707813531,-0.82490355,2.061989424,-0.571976145,-0.830326201,-0.230843307,1.205554596,2.191116364,2.686051463,-1.995644403,-1.155066805
Al1Ho1,26,-0.995045947,-0.941899203,-0.94101955,1.182714722,-1.255162304,-0.475827823,-1.792095138,1.310315407,-0.413481752,-0.951424349,-1.434345439,1.310315408,-0.571976145,-0.388502994,-1.240362283,0.605328181,1.514884104,1.17551824,-0.387290238,-1.155066805
Co1Pr3,14,-0.340584962,-0.342607835,-0.94101955,-0.494201546,0.562039002,-0.5714938,-1.042097113,1.942950578,-0.254778644,-0.951424349,-1.434345439,1.942950578,-0.967920822,-0.975552267,-0.939277676,2.105894219,2.085618805,2.466337539,-0.179673235,1.080050086
Cr3Se4,70,-0.995045947,-0.941899203,0.388242714,-0.207771748,-1.255162304,-0.001125087,1.575242934,0.621158489,1.519189578,1.484683839,-1.434345439,0.621158489,1.7781471,0.334213446,1.186025431,0.819694757,0.284712372,-0.45271887,0.181352674,-1.155066805
Au4V1,54.5,-0.995045947,-0.941899203,-0.32069716,3.666495048,-1.255162304,-2.26972357,1.893609443,0.130489899,2.563619264,-0.626609924,-0.215461661,0.1304899,-0.916831187,0.365415491,1.115181994,-0.895237858,0.295255072,-1.027113841,-1.578784156,-1.155066805
Er1Os2,3.2,-0.995045947,-0.941899203,-0.94101955,-0.129654531,-1.255162304,-2.113967874,-0.077813937,0.631823797,0.485835858,1.755362526,1.612864005,0.631823796,-0.967920822,-2.509824304,-0.177710729,2.105894219,0.848504013,1.880433744,-1.934985545,-1.155066805
Ho1Ni5,10,-0.91140426,-0.173797726,-0.94101955,0.326029237,-1.185489496,0.201587037,1.065040196,-0.522208226,0.71507368,-0.951424349,-1.434345439,-0.522208225,-0.571976145,-0.053473838,-0.709036506,-0.395049178,-0.33087422,-0.545574159,-0.022849218,-1.069370812
Co5Er1,1050,1.18649067,1.055738693,-0.94101955,0.662222595,0.562039002,0.073820818,0.707898279,-0.541354774,-0.007907144,-0.951424349,-1.434345439,-0.541354774,-0.967920822,-0.222329031,-0.744458224,2.105894219,-0.32086719,0.415674255,-0.119014378,1.080050086
Mg1Tb1,81,-0.995045947,-0.941899203,-0.94101955,0.240968267,-1.255162304,1.825732349,-1.792095138,1.909216523,-3.323038725,-0.951424349,-0.215461661,1.909216523,-0.967920822,-0.769456024,-1.807109778,2.105894219,2.044838205,2.191695135,2.364475266,-1.155066805
Dy6Fe23,534.5,1.607154615,1.649555224,1.518879582,-0.067639636,1.022399734,-0.169146373,0.247308359,-0.286706081,-0.796923053,0.980661455,0.393980228,-0.286706082,-0.520886509,-0.401523198,-0.868434239,-0.27431398,-0.116096646,0.252151537,-0.270038129,1.646283471
Ge3Mn5,302,-0.199748749,-0.941599145,0.997487918,-1.136715522,-0.371861304,0.270400798,1.154325675,-0.163812849,-0.466382788,1.383179331,0.393980228,-0.163812849,-0.865741551,-0.307364582,0.034819582,-0.895237858,-0.23757003,-0.232024081,0.512401508,-0.068626366
Np1Te3,25,-0.99501062,-0.941899203,-0.94101955,-1.150367945,-1.255064216,-0.899750515,1.529324688,2.294932925,1.599138158,1.484683839,-1.434345439,2.294932924,0.181595982,-0.644124067,-0.142289011,1.3556112,1.796344104,-0.678317988,-1.651965083,-1.154946159
Fe3Y1,543,1.465730671,1.508715309,1.385189411,-0.099275613,1.022399734,-0.251556851,0.243613788,-0.104173759,-1.037713975,0.875656792,0.393980228,-0.10417376,-0.520886509,-0.411231103,-0.868434239,-0.144954839,0.06719594,0.461447989,-0.393741001,1.646283471
Er1Ni1,10.25,-0.944860935,-0.481038317,-0.94101955,-0.214715501,-1.185489496,-0.175726829,-0.077813937,0.630388364,0.284811921,-0.951424349,-1.434345439,0.630388364,-0.571976145,-0.438635777,-0.691325647,0.605328181,0.784699424,1.010732798,-0.02848686,-1.069370812
Gd3S4,20,-0.995045947,-0.941899203,-0.94101955,-1.13302679,-1.255162304,-0.194594465,-1.608422152,2.080196297,1.458247585,0.440637472,0.393980228,2.080196297,0.615857886,0.209816802,0.424458484,0.390961604,1.295366112,0.58307534,-0.160971443,-1.155066805
In1Nd3,114,-0.995045947,-0.941899203,-0.94101955,-0.92558218,-1.255162304,-0.664484756,-0.720669388,2.52908583,-0.471672892,-0.951424349,-1.434345439,2.529085828,-0.265438331,-0.866260931,-1.098675409,1.3556112,2.645943902,2.49380178,-0.451472621,-1.155066805
Nd1Os2,23,-0.995045947,-0.941899203,-0.94101955,-0.113452441,-1.255162304,-2.134007856,-0.077813937,0.799478979,0.485835858,1.755362526,1.612864005,0.799478978,-0.967920822,-2.584774062,-0.354819321,2.105894219,1.013850343,1.880433744,-1.970925512,-1.155066805
In1Sc3,6.1,-0.995045947,-0.941891831,-0.94101955,-0.934695855,-1.255162304,-0.481948632,-0.399241663,1.288915255,-0.977935805,-0.951424349,-1.434345439,1.288915254,-0.265438331,-0.575425319,-0.709036506,1.3556112,1.421030367,0.845947355,-0.305978096,-1.155066805
Gd1Mg3,117,-0.995045947,-0.941899203,-0.94101955,0.89107711,-1.255162304,3.116950996,-1.684952563,1.620619519,-4.804267729,-1.560451396,-0.82490355,1.620619518,-0.967920822,-0.578652149,-1.824820637,2.105894219,1.757800349,1.614946087,2.295359946,-1.155066805
Fe3S4,575,0.411112121,0.458451947,0.388242714,-0.591414083,1.022399734,0.19465012,-0.690057223,0.561973054,1.22246011,1.484683839,-1.434345439,0.561973054,1.062892199,0.537310007,1.540242616,-0.895237858,-0.2120726,-1.088319863,0.381976832,1.646283471
Er1Si2,4.3,-0.995045947,-0.941899203,-0.94101955,-1.126050633,-1.255162304,-0.089294962,-1.792095138,1.407558825,0.81875971,-0.410066974,-0.82490355,1.407558827,-0.546431327,-0.471465267,-0.709036506,0.105139501,0.852470551,1.587481846,-0.119448042,-1.155066805
Gd3In1,213,-0.995045947,-0.941899203,-0.94101955,-0.998491583,-1.255162304,-0.762485708,-0.399241663,2.28638671,-0.471672892,-0.951424349,-1.434345439,2.28638671,-0.265438331,-0.67433468,-0.992410253,1.3556112,2.447053693,2.49380178,-0.529586486,-1.155066805
Ge4Mn1,340,-0.740550843,-0.941803185,-0.32069716,-1.162537447,-0.371861304,0.291712548,2.065037563,0.852249377,0.612798344,0.347833351,0.393980228,0.852249377,-0.865741551,-0.283991107,0.034819582,-0.895237858,0.471448798,0.63172628,0.512401508,-0.068626366
Gd5Sb3,260,-0.995045947,-0.941899203,-0.94101955,-0.995453691,-1.255162304,-0.771496899,0.082899925,2.520989687,0.044112208,-0.342397302,-0.215461661,2.520989687,-0.610293372,-0.680016708,-0.514217054,0.98046969,2.452045778,3.015622348,-0.677574584,-1.155066805
Fe5Li1O8,917,0.176752443,0.225060088,0.388242714,-0.587074237,1.022399734,1.830959326,-0.873730209,-1.154335307,0.559292725,-0.66141147,1.612864005,-1.154335307,1.803691918,2.605073507,1.109278374,-0.895237858,-1.25699182,-1.131477955,4.350533365,0.712500046
Ce9Ge14,6,-0.995045947,-0.941899203,-0.94101955,-1.10811963,-1.255162304,-0.195729356,0.984295067,2.037672897,0.541036939,-0.139388287,-1.434345439,2.037672897,-0.571976145,-0.64505938,-0.726747365,-0.895237858,1.734430842,1.940934679,-0.217618902,-1.155066805
Nd1Si1,46,-0.995045947,-0.941899203,-0.94101955,-1.077452466,-1.255162304,-0.28186619,-1.792095138,1.898123852,0.523924604,-0.545406318,-0.82490355,1.898123851,-0.546431327,-0.721567992,-0.886145098,0.605328181,1.50668853,2.026909693,-0.155388009,-1.155066805
Np1Os2,7.5,-0.994998845,-0.941899203,-0.94101955,-0.14585662,-1.255064216,-2.801281821,0.065042829,0.042244967,0.133162285,2.567398589,-0.215461661,0.042244966,0.718037158,-3.253647644,0.034819582,1.10551686,0.236031941,0.141031851,-3.167623407,-1.154946159
Dy3In1,138,-0.995045947,-0.941899203,-0.94101955,-0.971150556,-1.255162304,-0.615110231,-0.720669388,2.212526986,-0.471672892,-0.951424349,-1.434345439,2.212526986,-0.265438331,-0.733960891,-0.956988535,1.3556112,2.321682289,2.49380178,-0.412117545,-1.155066805
Ce5Sn4,10,-0.995045947,-0.941899203,-0.94101955,-0.610316521,-1.255162304,-0.554385761,0.350756363,2.938938791,0.307147914,-0.139388287,-1.434345439,2.93893879,-0.290983148,-0.909482789,-0.815301661,-0.895237858,2.555673298,1.660719821,-0.419164597,-1.155066805
Ce7Pt3,7,-0.995045947,-0.941899203,-0.94101955,-0.712929754,-1.255162304,-1.5190857,-0.334956118,2.183191431,0.625282988,-0.139388287,-1.434345439,2.18319143,-0.571976145,-0.79104305,-0.248554166,-0.895237858,2.265124804,2.686051463,-2.072619897,-1.155066805
Fe3Ho1,567,1.465730671,1.508715309,1.385189411,-0.120540856,1.022399734,-0.198895224,0.136471213,-0.153873212,-0.773208796,0.875656792,0.393980228,-0.153873213,-0.520886509,-0.431574163,-0.85072338,-0.144954839,0.031590365,0.420251629,-0.267815597,1.646283471
Ni1Yb1,9,-0.944860935,-0.481038317,-0.94101955,-0.062820912,-1.185489496,-0.071854434,-0.077813937,0.84224699,0.284811921,-0.951424349,-1.434345439,0.84224699,-0.967920822,-0.414411167,-0.655903928,-0.895237858,0.966054067,1.010732798,0.095703885,-1.069370812
B9Fe91,944,1.990696349,2.031513072,1.881447323,0.063798418,1.022399734,0.037513993,0.547898701,-1.090273717,-0.905038177,1.265434102,0.393980228,-1.090273718,-0.163259059,-0.075891423,0.583856217,-0.895237858,-0.929957767,-0.53001109,0.550021925,1.646283471
Nd1Pt1,23,-0.995045947,-0.941899203,-0.94101955,-0.506353113,-1.255162304,-1.800370874,0.136471213,1.411217995,1.282525458,-0.545406318,-0.82490355,1.411217994,-0.571976145,-0.514115545,-0.213132448,0.605328181,1.551802277,2.246623616,-1.970925512,-1.155066805
Fe17Pr2,282,1.940617387,1.981640917,1.83410693,0.062212319,1.022399734,-0.108092487,0.508650684,-0.582003023,-0.852838776,1.228251398,0.393980228,-0.582003024,-0.520886509,-0.337813946,-1.027831972,-0.579329218,-0.400444319,-0.144210786,-0.334112097,1.646283471
Dy887Th113,123,-0.995045947,-0.941899203,-0.94101955,-0.958634442,-1.255162304,-0.762307706,-1.69523825,2.460247773,-0.480137057,-0.859664274,-0.82490355,2.460247773,-0.571976145,-1.074135766,-1.807109778,1.766766294,2.564024694,2.755535991,-0.84724592,-1.155066805
Ce3Pd5,1.5,-0.995045947,-0.941899203,-0.94101955,-0.351420632,-1.255162304,-0.248111062,1.0471831,1.071713915,-0.228328126,-0.139388287,-1.434345439,1.071713914,-0.571976145,-0.197441908,-0.39024104,-0.895237858,1.200167051,1.1823843,-0.287547344,-1.155066805
Eu2Mg17,16,-0.995045947,-0.941899203,-0.614534081,1.27481081,-1.255162304,3.938924329,-1.792095138,1.496140775,-5.661821364,-1.677982932,-0.82490355,1.496140774,-0.520886509,-0.515789263,-1.851386926,1.789985579,1.619451368,1.281038743,2.52796688,-1.155066805
Nd1Ni2,16,-0.928132598,-0.327418022,-0.94101955,0.072871588,-1.185489496,-0.00789576,0.493613129,0.220210389,0.499942801,-0.951424349,-1.434345439,0.220210389,-0.571976145,-0.319071584,-0.868434239,0.105139501,0.385857402,0.232579319,-0.064426826,-1.069370812
Gd1N1,67.4,-0.995045947,-0.941899203,-0.94101955,-1.126083038,-1.255162304,0.285555467,-1.577809988,1.224176883,-0.963652525,-0.139388287,-0.215461661,1.224176884,-0.967920822,0.6462339,1.239158009,2.105894219,0.426161089,1.093125519,0.523026294,-1.155066805
Gd9Mg1,214,-0.995045947,-0.941899203,-0.94101955,-0.815002918,-1.255162304,-0.390517349,-1.406381868,2.420236551,-0.953072318,-1.032627956,-0.82490355,2.420236551,-0.967920822,-0.93612882,-1.824820637,2.105894219,2.581407705,3.114493613,2.295359946,-1.155066805
As3Eu4,17.75,-0.995045947,-0.941899203,0.831330135,-0.900411076,-1.255162304,-0.407922468,0.04463472,2.260140093,-0.115724493,-0.255393438,-0.215461661,2.260140092,-0.163259059,-0.557834752,-0.310542173,-0.895237858,2.150658068,1.885665028,-0.279578754,-1.155066805
Be46Cu4Ti25,7.5,-0.995045947,-0.941887575,-0.94101955,1.187251307,-1.255162304,6.766734043,-1.277810778,-1.04998384,-4.258836889,-1.222103037,-0.215461661,-1.049983841,-0.571976145,-0.115051112,-0.354819321,1.945833841,-0.866020662,1.070421747,4.718353356,-1.155066805
Be179Cu21Ti100,13,-0.995045947,-0.941887575,-0.94101955,1.259553131,-1.255162304,6.589815461,-1.206382394,-1.035515791,-4.132473948,-1.222103037,-0.215461661,-1.035515791,-0.571976145,-0.108563157,-0.354819321,1.895814973,-0.851442061,1.011831367,4.718353356,-1.155066805
Be43Cu7Ti25,15,-0.995045947,-0.941887575,-0.94101955,1.360775686,-1.255162304,6.342129447,-1.106382658,-1.015260522,-3.955565831,-1.222103037,-0.215461661,-1.015260523,-0.571976145,-0.099480019,-0.354819321,1.825788558,-0.83103202,0.929804836,4.718353356,-1.155066805
Be81Cu19Ti50,22,-0.995045947,-0.941887575,-0.94101955,1.505379335,-1.255162304,5.988292284,-0.963525891,-0.986324424,-3.702839949,-1.222103037,-0.215461661,-0.986324425,-0.571976145,-0.086504109,-0.354819321,1.725750822,-0.801874819,0.812624077,4.718353356,-1.155066805
Be77Cu23Ti50,28,-0.995045947,-0.941887575,-0.94101955,1.621062254,-1.255162304,5.705222554,-0.849240478,-0.963175546,-3.500659243,-1.222103037,-0.215461661,-0.963175546,-0.571976145,-0.07612338,-0.354819321,1.645720634,-0.778549057,0.718879469,4.718353356,-1.155066805
Be3Cu1Ti2,33,-0.995045947,-0.941887575,-0.94101955,1.678903714,-1.255162304,5.563687689,-0.792097771,-0.951601106,-3.39956889,-1.222103037,-0.215461661,-0.951601107,-0.571976145,-0.070933016,-0.354819321,1.605705539,-0.766886177,0.672007166,4.718353356,-1.155066805
Ga29Mn71,470,-0.09158833,-0.941558337,1.261124933,-1.068120062,-0.371861304,0.173836649,0.972183298,-0.55999913,-1.240642349,1.354758069,1.003422116,-0.559999129,0.986257746,-0.063799695,-0.319397603,-0.895237858,-0.422779563,-0.372915634,0.322131096,-0.068626366
Ga33Mn67,690,-0.142487351,-0.941577541,1.137060456,-1.061801247,-0.371861304,0.163111178,1.057897358,-0.490986824,-1.216096268,1.224832299,1.003422116,-0.490986824,0.986257746,-0.027359896,-0.319397603,-0.895237858,-0.362035382,-0.287227204,0.322131096,-0.068626366
Ga9Mn16,703,-0.180661616,-0.941591944,1.044012097,-1.057062136,-0.371861304,0.155067075,1.122182903,-0.439227595,-1.197686708,1.127387971,1.003422116,-0.439227595,0.986257746,-3.00469E-05,-0.319397603,-0.895237858,-0.316477245,-0.222960882,0.322131096,-0.068626366
Ga19Mn31,200,-0.206111126,-0.941601545,0.981979858,-1.053902729,-0.371861304,0.14970434,1.165039933,-0.404721443,-1.185413668,1.062425086,1.003422116,-0.404721443,0.986257746,0.018189852,-0.319397603,-0.895237858,-0.286105155,-0.180116667,0.322131096,-0.068626366
Ga21Mn29,650,-0.257010147,-0.941620749,0.85791538,-1.047583914,-0.371861304,0.138978869,1.250753993,-0.335709138,-1.160867587,0.932499316,1.003422116,-0.335709137,0.986257746,0.054629651,-0.319397603,-0.895237858,-0.225360973,-0.094428237,0.322131096,-0.068626366
Fe1Ga125Ni374,43.65,-0.913407098,-0.245916346,-0.934816326,0.209763043,1.022399734,0.285960075,1.849038132,-0.660883319,0.492734153,-0.946552133,0.393980228,-0.660883319,1.139526653,0.253687477,0.282771611,-0.895237858,-0.516844561,-0.704244231,0.32088431,0.769630707
Co1Fe1Ti2,57,0.479673911,0.474281111,-0.165616563,-0.132692423,1.022399734,-0.100576897,0.029328638,-0.391616946,-0.709727553,0.063620729,0.393980228,-0.391616946,-0.520886509,-0.429002052,-0.071445574,1.3556112,-0.191790774,-0.81563919,0.14420206,2.202577973
Al1Co2Ti1,134,0.313876023,0.256692255,-0.94101955,1.137146345,0.562039002,-0.014318831,-0.077813937,-0.432220258,-0.334130198,-0.748415334,-0.82490355,-0.432220257,-0.571976145,-0.142422115,-0.331204842,1.3556112,-0.206004062,-0.650853747,0.0645523,0.335011122
Co3Fe2Ti5,13.9,0.446514333,0.430765084,-0.32069716,-0.091984673,1.022399734,-0.087659723,0.050757153,-0.397773793,-0.6610586,-0.05818468,0.393980228,-0.397773794,-0.520886509,-0.420771296,-0.071445574,1.505667803,-0.195353428,-0.796414222,0.14420206,2.202577973
Co57Fe43Ti100,33.9,0.456462207,0.443819892,-0.274172981,-0.104196998,1.022399734,-0.091534875,0.044328598,-0.395926739,-0.675659286,-0.021643058,0.393980228,-0.395926739,-0.520886509,-0.423240523,-0.071445574,1.460650822,-0.194284632,-0.802181712,0.14420206,2.202577973
Co33Fe67Ti100,39.2,0.536045193,0.548258357,0.098020453,-0.201895598,1.022399734,-0.122536093,-0.007099838,-0.381150305,-0.792464773,0.270689925,0.393980228,-0.381150305,-0.520886509,-0.442994336,-0.071445574,1.100514973,-0.185734264,-0.848321636,0.14420206,2.202577973
Co11Fe39Ti50,8.4,0.572520728,0.596125987,0.26860911,-0.246674123,1.022399734,-0.136744984,-0.030671204,-0.374377772,-0.846000621,0.404675875,0.393980228,-0.374377773,-0.520886509,-0.452048167,-0.071445574,0.935452709,-0.181815346,-0.869469101,0.14420206,2.202577973
Fe9Hf5V1,440,0.973575347,1.018592407,1.126721749,-0.187982053,1.022399734,-0.251585565,0.122185536,-0.227951332,-1.043356753,0.889190726,-0.215461661,-0.227951333,-0.520886509,-0.324309338,-0.650000308,0.105139501,-0.074717363,-0.338676881,-0.157953859,0.712500046
Fe8Hf5V2,290,0.754839648,0.800760006,1.126721749,-0.246309576,1.022399734,-0.259692237,0.036471476,-0.192360406,-1.006678701,0.835054989,-0.215461661,-0.192360407,-0.520886509,-0.343389725,-0.650000308,0.105139501,-0.040059217,-0.305719793,-0.157953859,0.712500046
Fe7Hf5V3,180,0.536103949,0.582927605,1.126721749,-0.304637098,1.022399734,-0.267798908,-0.049242584,-0.15676948,-0.970000649,0.780919251,-0.215461661,-0.156769481,-0.520886509,-0.362470112,-0.650000308,0.105139501,-0.005401071,-0.272762704,-0.157953859,0.712500046
Fe6Hf5V4,100,0.317368249,0.365095203,1.126721749,-0.36296462,1.022399734,-0.27590558,-0.134956644,-0.121178555,-0.933322598,0.726783514,-0.215461661,-0.121178555,-0.520886509,-0.3815505,-0.650000308,0.105139501,0.029257075,-0.239805616,-0.157953859,0.712500046
Co3Fe7Zr5,422,1.059672737,1.0623607,0.506399359,-0.011379277,1.022399734,-0.20178485,0.293613656,-0.237841987,-0.53268542,0.456104826,0.393980228,-0.237841987,-0.520886509,-0.384231731,-0.319397603,0.705365916,-0.079782071,-0.294734097,-0.018458362,2.202577973
